epoch,global_step,grad_evals,time_s,epoch_s,img_per_s,lr,train_loss,train_acc,train_err,train_top5,train_ece,train_macro_f1,train_conf,eval_loss,eval_acc,eval_err,eval_top5,eval_ece,eval_macro_f1,eval_conf,gen_gap,theta_norm,grad_norm,update_norm,gamma,fw_gap,gap_rel,cos_ts,cos_prev,cos_adam,in_C
1,390,390,14.76,14.76,3382,0.029953996709034186,1.4511187868240552,47.51402243589744,52.48597756410256,91.24599358974359,5.039586499333382,47.256818413734436,52.553605781151695,1.2286368608474731,57.22000002861023,42.77999997138977,95.42,7.92640894651413,55.34360572943763,65.1427149772644,-9.705977592712792,106.03569793701172,nan,0.013427734375,nan,nan,nan,nan,nan,nan,nan
2,780,780,27.41,12.65,3947,0.02981579735981546,0.9155281111215934,67.65224358974359,32.34775641025641,97.3036858974359,1.7773337662220001,67.59483218193054,69.42957126177274,0.9429385662078857,67.739999294281,32.260000705718994,97.28,6.626734882593155,66.78065638815298,74.298757314682,-0.08775570453741466,100.62538146972656,nan,0.013902664184570312,nan,nan,nan,nan,nan,nan,nan
3,1170,1170,40.13,12.72,3923,0.029586253693120908,0.7032043485305248,75.44871794871794,24.551282051282058,98.43149038461539,1.035623624920845,75.42304992675781,76.46524586738684,0.7780611515045166,73.65000247955322,26.349997520446777,98.48,5.909610539674759,73.66959879036986,79.4837236404419,1.7987154691647191,95.53804016113281,nan,0.013073921203613281,nan,nan,nan,nan,nan,nan,nan
4,1560,1560,52.87,12.73,3921,0.029266780921986715,0.596235870398008,79.20072115384616,20.79927884615384,98.88822115384616,0.8680295199155807,79.19080257415771,79.95767030960474,0.6424029469490051,77.64999866485596,22.350001335144043,98.72,2.655481733381748,78.0891181390528,80.29535412788391,1.5507224889902034,90.7852783203125,nan,0.012223243713378906,nan,nan,nan,nan,nan,nan,nan
5,1950,1950,65.55,12.69,3935,0.028859348702282395,0.5224681475223639,82.01522435897436,17.984775641025635,99.13261217948718,0.7383591495454311,82.0137619972229,82.4000989779448,0.5229024887084961,82.260000705719,17.739999294281006,99.26,2.4150300770998,82.30808726591249,84.67296957969666,-0.24477634674462934,86.35459899902344,nan,0.01136016845703125,nan,nan,nan,nan,nan,nan,nan
6,2340,2340,78.01,12.46,4008,0.028366468989127393,0.4566751337968386,84.01041666666667,15.989583333333329,99.36899038461539,0.32216336112469435,83.99856686592102,84.17758525946202,0.5261300802230835,81.92999958992004,18.070000410079956,99.15,4.187244549393654,81.75230768973071,86.06925010681152,2.0804170767466275,82.26398468017578,nan,0.010537147521972656,nan,nan,nan,nan,nan,nan,nan
7,2730,2730,90.65,12.64,3949,0.027791180549852443,0.4248555418390494,85.28645833333333,14.713541666666671,99.38100961538461,0.5087104625999928,85.27612686157227,85.46019271398202,0.5172088146209717,82.96999931335449,17.030000686645508,99.05,3.7845857441425323,83.01076692539925,86.75459027290344,2.3164590199788364,78.49886322021484,nan,0.009716033935546875,nan,nan,nan,nan,nan,nan,nan
8,3120,3120,103.38,12.72,3923,0.027137030228988494,0.3834954163584954,86.65865384615384,13.34134615384616,99.55729166666667,0.19193959888070822,86.65325045585632,86.69865220020979,0.4068860411643982,86.32000088691711,13.679999113082886,99.5,1.4186233282089233,86.34152321866907,87.41767406463623,0.33865295923672534,75.02474975585938,nan,0.008896827697753906,nan,nan,nan,nan,nan,nan,nan
9,3510,3510,116.02,12.65,3947,0.026408051080790727,0.34494370218270864,88.20913461538461,11.790865384615387,99.62139423076923,0.44277929700911045,88.20719122886658,87.85165314490979,0.48008301854133606,84.16000008583069,15.839999914169312,99.39,4.557516798377037,83.77158799379474,88.60779404640198,4.049134529553925,71.83490753173828,nan,0.008188247680664062,nan,nan,nan,nan,nan,nan,nan
10,3900,3900,128.65,12.62,3954,0.02560873750411794,0.32817719135528955,88.61378205128206,11.386217948717942,99.66145833333333,0.44316560961306095,88.61081004142761,88.40998076475583,0.3976893424987793,86.2500011920929,13.749998807907104,99.46,1.5594794414937496,86.46583101214823,87.80949115753174,2.3637808591891627,68.92596435546875,nan,0.00750732421875,nan,nan,nan,nan,nan,nan,nan
