epoch,global_step,grad_evals,time_s,epoch_s,img_per_s,lr,train_loss,train_acc,train_err,train_top5,train_ece,train_macro_f1,train_conf,eval_loss,eval_acc,eval_err,eval_top5,eval_ece,eval_macro_f1,eval_conf,gen_gap,theta_norm,grad_norm,update_norm,gamma,fw_gap,gap_rel,cos_ts,cos_prev,cos_adam,in_C
1,390,390,49.39,49.39,1011,nan,2.0408996453652013,20.158253205128204,79.8417467948718,76.26402243589743,1.340230368077755,18.218356370925903,19.799990537456978,1.9472383260726929,24.27999973297119,75.72000026702881,78.27,4.043687507510185,21.48513454711413,20.236310362815857,-4.121746527842987,14.975390434265137,0.12666530621590147,3.240054965019226,0.002852561392733359,38.00350320805342,0.9928257376719744,0.022610527111671858,-0.03496520413359162,nan,1.0
2,780,780,96.55,47.13,1059,nan,1.7486632127028245,31.448317307692307,68.5516826923077,87.78245192307692,4.930208250880241,29.32441532611847,26.518379086867355,1.6616774797439575,35.98000109195709,64.01999890804291,89.36,6.535640358924866,32.03407274630173,29.444357752799988,-4.531683784264786,16.338228225708008,0.2854640447173107,0.017258048057556152,0.00125017187485099,102.23690387041141,0.9861201437620016,0.03811016343975781,0.06956617678600431,nan,1.0
3,1170,1170,143.75,47.15,1059,nan,1.6281943883651342,38.37940705128205,61.62059294871795,90.29847756410257,7.401084899902344,34.37661826610565,30.97833038904728,1.6068390607833862,39.890000224113464,60.109999775886536,90.66,7.65615701675415,35.5506733313984,32.23384618759155,-1.5105931728314133,17.31456184387207,0.5132595487627253,0.007750272750854492,0.0007755158443376277,203.67869323339218,0.9833356872583047,0.0418500155954534,0.010054760784631306,nan,1.0
4,1560,1560,191.0,47.21,1057,nan,1.5204649509527743,43.90024038461539,56.09975961538461,92.33373397435898,9.01542603969574,39.86113965511322,34.88484256542646,1.505462884902954,45.19000053405762,54.80999946594238,92.58,9.11751538515091,41.45008288522369,36.07248663902283,-1.2897601494422304,18.032386779785156,0.7323112066066926,0.0040934085845947266,0.0005539216720098804,311.21409857334237,0.9813135883747003,0.04562137431990985,0.023590890725739954,nan,1.0
5,1950,1950,238.14,47.09,1060,nan,1.4216033544295874,48.9463141025641,51.0536858974359,93.53565705128206,10.7224240899086,45.508891344070435,38.22390921604939,1.3741776943206787,50.48999786376953,49.51000213623047,93.56,8.772150427103043,46.3305789196497,41.73097610473633,-1.543683761205429,18.64291763305664,0.9951783338017219,0.0036821365356445312,0.0004272163031210809,450.42037580441206,0.9794661968182294,0.04814447872287263,0.05155892052207127,nan,1.0
6,2340,2340,285.28,47.09,1060,nan,1.3431129406660032,52.72435897435897,47.27564102564103,94.30288461538461,11.591275036334991,49.58944320678711,41.133082570173805,1.3942828178405762,49.66000020503998,50.33999979496002,93.87,3.1478259712457657,45.54234029038858,47.19997942447662,3.064358769318993,18.99787139892578,1.2342785211866942,0.0020666122436523438,0.00034580725021573654,573.4655417417869,0.979123111260243,0.04820002322027052,0.01923832995170465,nan,1.0
7,2730,2730,332.41,47.06,1061,nan,1.2746209658109224,55.51081730769231,44.48918269230769,94.93790064102564,11.941706389188766,52.66808867454529,43.56910999004658,1.2705152034759521,54.750001430511475,45.249998569488525,93.84,7.627144455909729,52.17990758194355,47.295081615448,0.760815877180832,19.311817169189453,1.4852769657574798,0.001861572265625,0.00028936534407639436,702.2349477132161,0.9781824975441664,0.0499263148312255,0.01649472981407803,nan,1.0
8,3120,3120,379.74,47.27,1056,nan,1.2227581268701797,57.64423076923077,42.35576923076923,95.28445512820512,12.012079358100891,55.14951944351196,45.632162797145355,1.2489604949951172,55.059999227523804,44.940000772476196,94.38,7.503648102283478,52.14903093576937,47.97862768173218,2.584231541706963,19.501434326171875,1.716499209481136,0.0008728504180908203,0.00024807534881565415,831.9138264973958,0.9782886512768574,0.04944146936675745,0.037982053284058924,nan,1.0
9,3510,3510,426.95,47.17,1058,nan,1.171399434407552,59.641426282051285,40.358573717948715,95.79126602564102,12.210780382156372,57.33356475830078,47.436473071575165,1.1587724685668945,59.47999954223633,40.52000045776367,95.78,8.824710547924042,56.96520153058956,50.67043900489807,0.16142673981495648,19.70116424560547,1.8892049232439714,0.0006382465362548828,0.00021663909748001055,925.7815950833834,0.9774288192773477,0.05111356715960377,0.029911165320321533,nan,1.0
10,3900,3900,474.16,47.16,1059,nan,1.133699456239358,61.149839743589745,38.850160256410255,95.95152243589743,12.215110659599304,59.274011850357056,48.93472415514481,1.1014779806137085,62.04000115394592,37.95999884605408,96.18,11.501654982566833,60.17488042460659,50.53834915161133,-0.8901614103561784,19.867815017700195,2.107108655508743,0.0009007453918457031,0.000191954407341513,1038.9288076547475,0.9770934639832912,0.05150487582768993,0.013874553074358262,nan,1.0
11,4290,4290,521.28,47.06,1061,nan,1.1027981489132612,62.35576923076923,37.64423076923077,96.15985576923077,12.094420194625854,60.622185468673706,50.26135045748491,1.0902179479599,61.75000071525574,38.24999928474426,95.84,8.273785561323166,59.07170267755121,53.47888469696045,0.6057685155134962,19.972759246826172,2.314403010809647,0.000978708267211914,0.0001720885500533928,1148.3272572052786,0.9773418713838626,0.05169382514984178,0.04387539829064159,nan,1.0
12,4680,4680,568.49,47.17,1058,nan,1.0752192570612982,63.00480769230769,36.99519230769231,96.3261217948718,11.582409590482712,61.1789345741272,51.42239333727421,1.0389916896820068,63.99000287055969,36.00999712944031,96.79,10.654211044311523,62.34364627850402,53.34087610244751,-0.985195178251999,20.067094802856445,2.4534375021250314,0.0009331703186035156,0.00015577688971208853,1226.8598889473158,0.9771281780340733,0.05211743009239398,0.0380082403574035,nan,1.0
13,5070,5070,615.61,47.06,1061,nan,1.0533365176274225,64.06650641025641,35.93349358974359,96.61858974358974,11.882364749908447,62.4755322933197,52.18413301767447,1.1836541891098022,56.72000050544739,43.27999949455261,94.91,2.8049901127815247,54.426569860890375,54.77284789085388,7.346505904809021,20.125411987304688,2.6186418695801525,0.0005202293395996094,0.000142158400077067,1314.0897431202425,0.9773997435202966,0.051445240259837786,0.01598339669295641,nan,1.0
14,5460,5460,662.85,47.18,1058,nan,1.030683154326219,64.77363782051282,35.22636217948718,96.71073717948718,11.873996257781982,63.332682847976685,52.90275239791625,1.014209270477295,64.56999778747559,35.430002212524414,96.6,9.0657077729702,62.90152032366235,55.504292249679565,0.20364003303723166,20.19353675842285,2.8142835463479035,0.0007658004760742188,0.0001306272589433214,1416.6480057153947,0.9769388432686146,0.052752145382068176,0.019969309387614854,nan,1.0
15,5850,5850,710.16,47.27,1056,nan,1.0117782861758502,65.73317307692308,34.26682692307692,96.84495192307692,12.100312113761902,64.30558562278748,53.63286836025043,0.9986876845359802,65.09000062942505,34.90999937057495,96.57,8.557520806789398,63.366762046380245,56.53247833251953,0.6431724474980314,20.270299911499023,2.9413765946492254,0.0006697177886962891,0.00012074524998488399,1486.0336842072315,0.9764786208287264,0.05347900262278423,0.01687732080896078,nan,1.0
16,6240,6240,757.4,47.19,1058,nan,0.9979718134953426,66.29807692307692,33.70192307692308,96.9110576923077,11.950582265853882,64.8962140083313,54.34961043871366,0.9798636436462402,66.1899983882904,33.810001611709595,96.66,9.282699227333069,64.62676428030882,56.907302141189575,0.10807853478651452,20.308956146240234,3.160892341028156,0.00072479248046875,0.00011218782078370245,1575.4570231119792,0.9771111988104306,0.05238597104031025,0.045173006520714765,nan,1.0
17,6630,6630,804.69,47.23,1057,nan,0.9869796997461564,66.45432692307692,33.54567307692308,96.8770032051282,11.60866841673851,65.10259509086609,54.852650196124344,0.9912856221199036,64.92999792098999,35.07000207901001,96.68,7.236764580011368,63.10583273665189,57.69830346107483,1.5243290020869296,20.331085205078125,3.2553172628541165,0.0005300045013427734,0.00010470965000624736,1630.596364495693,0.9773498143905248,0.052036271367425696,0.01626775888640933,nan,1.0
18,7020,7020,851.87,47.12,1059,nan,0.974548716422839,67.10536858974359,32.89463141025641,97.03926282051282,11.958344280719757,65.831458568573,55.14804328099275,1.030305027961731,65.1199996471405,34.8800003528595,95.81,8.65199863910675,63.10247129758284,56.47307634353638,1.9853689426030883,20.35405921936035,3.4038878783624993,0.0004222393035888672,9.812197747861753e-05,1703.7829279972957,0.977151061174197,0.053624927825352206,0.019964911432350265,nan,1.0
19,7410,7410,899.01,47.09,1060,nan,0.963841621692364,67.82251602564102,32.17748397435898,97.12540064102564,12.27654367685318,66.57078266143799,55.54597270794404,0.9897010922431946,65.47999978065491,34.52000021934509,96.61,6.4233943819999695,63.37207796506146,59.19913649559021,2.3425162449861148,20.379899978637695,3.5653733582964215,0.0004146099090576172,9.227727181760202e-05,1777.543383163061,0.9769819739537361,0.05355875790168107,0.04007235924733372,nan,1.0
20,7800,7800,946.29,47.22,1057,nan,0.9510877107962584,68.15304487179488,31.846955128205124,97.20152243589743,12.121320515871048,66.95825457572937,56.032756444735405,0.9387516379356384,67.89000034332275,32.109999656677246,96.9,9.078802168369293,65.92101267992054,58.8111937046051,0.2630445284721219,20.41990852355957,3.7065167991332344,0.00046944618225097656,8.705861287560838e-05,1841.733504231771,0.9764100496585553,0.054400057028046477,-0.007093033138694522,nan,1.0
