epoch,global_step,grad_evals,time_s,epoch_s,img_per_s,lr,train_loss,train_acc,train_err,train_top5,train_ece,train_macro_f1,train_conf,eval_loss,eval_acc,eval_err,eval_top5,eval_ece,eval_macro_f1,eval_conf,gen_gap,theta_norm,grad_norm,update_norm,gamma,fw_gap,gap_rel,cos_ts,cos_prev,cos_adam,in_C
1,390,390,59.77,59.77,835,nan,2.1420462094820465,19.352964743589745,80.64703525641025,72.86057692307692,2.3384559899568558,18.375593423843384,21.566353912154835,2.213681936264038,19.099999964237213,80.90000003576279,69.59,1.655343919992447,10.503126303850216,20.18463909626007,0.25296477935253137,67.12792205810547,0.041077874505608215,0.3171501159667969,0.05060676660611969,8.885131815550052,1.0016424233752348,0.6502240583595524,0.3737659233714954,0.27383997299397034,1.0
2,780,780,116.46,56.69,881,nan,2.0786764487242086,19.737580128205128,80.26241987179488,75.61498397435898,1.9541626796126366,18.93363445997238,21.529985746512047,4.812209606170654,10.000000149011612,89.99999985098839,50.0,62.9186749458313,1.8181818181818181,72.91868329048157,9.737579979193516,56.342811584472656,0.026525644952302557,0.2870492935180664,0.03578190754231974,4.647643021734976,1.0000359105740046,0.5334216955737585,0.32574486518193657,0.30331994876595003,1.0
3,1170,1170,173.47,57.01,876,nan,2.0254485497107875,20.196314102564102,79.8036858974359,77.6963141025641,2.2377848625183105,19.76793259382248,22.43407571162933,2.556464433670044,13.410000503063202,86.5899994969368,65.72,27.360543608665466,4.496789918129922,40.77053964138031,6.7863135995009,56.58945083618164,0.02943141165010866,0.1775527000427246,0.029214620592431365,5.064054353530944,0.9987802549567737,0.5042855965797782,0.2658089836266035,0.32275814918397583,1.0
4,1560,1560,232.67,59.16,844,nan,2.1219519981971153,17.139423076923077,82.86057692307692,68.89423076923077,1.6897477209568024,16.778482496738434,18.829041715615833,2.306781768798828,10.000000149011612,89.99999985098839,50.0,1.9495606422424316,1.8181818181818181,11.949560791254044,7.139422927911465,90.92772674560547,0.02217623612911126,0.26816511154174805,0.025299875752431315,3.7463452797898187,1.0088491145216443,0.5439750902295559,0.37715617960339526,0.32452268978259674,1.0
5,1950,1950,311.53,78.85,633,nan,2.306003668369391,10.006009615384615,89.99399038461539,49.70552884615385,1.3791128993034363,9.880881756544113,11.385205315473753,2.3062140941619873,10.000000149011612,89.99999985098839,50.0,2.083779126405716,1.8181818181818181,12.083779275417328,0.006009466373003036,111.65116119384766,0.0020659875106054815,0.08423900604248047,0.02262839185828832,0.16231304094768487,1.0403480183981588,0.9760941817095996,0.96992123948569,0.42541332908903057,1.0
6,2340,2340,395.25,83.71,596,nan,2.294493376903045,10.504807692307692,89.4951923076923,51.68469551282051,1.1667140759527683,10.377712547779083,11.671034943981049,2.2025368213653564,16.94999933242798,83.05000066757202,70.26,6.354928016662598,7.702164923633995,23.304928839206696,-6.445191640120287,45.37358093261719,0.004208790323854961,0.17093372344970703,0.02065642448683767,nan,1.0265508558146839,0.782415991870584,0.21979960647010038,0.3872150811185394,1.0
7,2730,2730,452.85,57.58,867,nan,2.033347574869792,19.735576923076923,80.26442307692308,77.63221153846153,1.2301268056035042,18.50806623697281,20.965711168753796,2.3593802452087402,18.559999763965607,81.4400002360344,67.14,11.011939495801926,10.401354075388051,29.448547959327698,1.1755771591113167,52.01787567138672,0.04651342231026191,0.08989524841308594,0.019123838181810408,7.658325244548744,0.9996302068541284,0.39719549160748757,0.2218788619081426,0.2958077051753138,1.0
8,3120,3120,509.64,56.78,879,nan,1.9880467928372896,21.199919871794872,78.80008012820512,79.39302884615384,1.5827296301722527,20.86637318134308,22.781349745316383,2.526580572128296,13.130000233650208,86.86999976634979,59.21,12.150120735168457,5.812270762175342,25.171369314193726,8.069919638144665,48.46305465698242,0.03777343838837698,0.09037399291992188,0.01788847373023438,6.419524828896246,0.9999418230609419,0.39998321613036375,0.19316178376032372,0.32695252501611144,1.0
9,3510,3510,566.0,56.35,886,nan,1.9586896064953927,22.640224358974358,77.35977564102564,80.55689102564102,1.492764800786972,21.916675567626953,24.002001446027023,2.447096824645996,12.680000066757202,87.3199999332428,59.93,8.191173523664474,6.566195562356459,20.750774443149567,9.960224292217156,47.23059844970703,0.0422733082158935,0.18370914459228516,0.016865216128163087,7.398054492195115,0.9979609465296457,0.4093639595993023,0.2045016877366683,0.32697339694511923,1.0
10,3900,3900,622.52,56.5,883,nan,2.134769987448668,17.307692307692307,82.6923076923077,69.93589743589743,1.109384186565876,15.808981657028198,17.944210968338528,2.2459678649902344,13.459999859333038,86.54000014066696,61.7,2.5603262707591057,5.185932791383068,15.261924266815186,3.8476924483592683,47.70816421508789,0.027337296216164927,0.16773748397827148,0.015999580285509508,4.557664157185665,0.9993661937219943,0.4111900935147108,0.30072264794966,0.29007552333550457,1.0
11,4290,4290,678.59,56.07,890,nan,2.0741631141075723,20.31650641025641,79.68349358974359,76.42027243589743,3.667130321264267,16.713714599609375,19.170214529985035,2.952293872833252,10.040000081062317,89.95999991893768,50.05,23.92124831676483,1.942217279747763,33.96124839782715,10.276506329194092,41.234195709228516,0.033484985844677795,0.11433219909667969,0.015254855850866346,5.306544059959864,1.000027955378402,0.36652102812429116,0.16866744434005637,0.32275871868185885,1.0
12,4680,4680,735.21,56.61,882,nan,2.09524661333133,19.262820512820515,80.73717948717949,75.64503205128206,3.1919173896312714,15.965718030929565,18.112938900788624,2.198957920074463,14.149999618530273,85.85000038146973,65.07,2.129569835960865,7.285930054078234,15.73103815317154,5.112820894290241,44.213233947753906,0.03426411634143908,0.11290311813354492,0.014605285433382246,5.184992366017728,0.9995902022611214,0.3839310748776813,0.17234807304577293,0.31842010919844105,1.0
