epoch,global_step,grad_evals,time_s,epoch_s,img_per_s,lr,train_loss,train_acc,train_err,train_top5,train_ece,train_macro_f1,train_conf,eval_loss,eval_acc,eval_err,eval_top5,eval_ece,eval_macro_f1,eval_conf,gen_gap,theta_norm,grad_norm,update_norm,gamma,fw_gap,gap_rel,cos_ts,cos_prev,cos_adam,in_C
1,351,351,13.84,13.84,3247,0.002926999077124023,1.626753794162022,40.35345441595442,59.64654558404558,88.90001780626781,2.8462857007980347,39.96880054473877,43.199740681383346,1.3813800811767578,50.999999046325684,49.000000953674316,93.56,5.362499505281448,49.27047753951059,56.36249780654907,-10.646544630371267,144.41725158691406,nan,0.10649967193603516,nan,nan,nan,nan,nan,nan,nan
2,702,702,25.16,11.32,3969,0.0027143141429152176,1.120121336051202,59.56419159544159,40.43580840455841,95.77991452991454,1.2482501566410065,59.36393737792969,60.69232566743835,0.9793517589569092,63.88000249862671,36.11999750137329,97.3,3.2000835984945297,63.982612995371404,66.91252589225769,-4.315810903185117,171.06126403808594,nan,0.07601737976074219,nan,nan,nan,nan,nan,nan,nan
3,1053,1053,31.7,6.54,6867,0.002382763679773741,0.8834267659404679,68.40277777777777,31.59722222222223,97.65179843304843,0.9718121960759163,68.33398938179016,69.37433202721795,0.8081233501434326,71.43999934196472,28.56000065803528,98.06,2.9114678502082825,71.11786014850487,74.17356967926025,-3.03722156418695,196.2560272216797,nan,0.07192611694335938,nan,nan,nan,nan,nan,nan,nan
4,1404,1404,38.19,6.49,6921,0.001964802157079792,0.7250130377773546,74.6349715099715,25.365028490028493,98.43527421652422,0.8369394578039646,74.57715272903442,74.99852859736168,0.6232343912124634,78.38000059127808,21.619999408721924,98.76,2.5517363101243973,78.28964037937347,79.58897948265076,-3.745029081306569,216.5108642578125,nan,0.05792045593261719,nan,nan,nan,nan,nan,nan,nan
5,1755,1755,44.91,6.72,6690,0.0015013425607838192,0.5969183991777252,79.1622150997151,20.837784900284902,98.92939814814815,0.60756029561162,79.11191582679749,79.34384548086726,0.5868277549743652,79.50000166893005,20.499998331069946,98.94,2.473367378115654,79.78914985435071,81.97336196899414,-0.33778656921495553,230.9859619140625,nan,0.04262542724609375,nan,nan,nan,nan,nan,nan,nan
6,2106,2106,51.89,6.98,6437,0.001037751545284154,0.5036050420880658,82.4764066951567,17.523593304843303,99.26326566951568,0.5343526136130095,82.44067430496216,82.52866500802868,0.5068067908287048,82.53999948501587,17.46000051498413,99.28,1.994100958108902,82.90718358604086,84.28720831871033,-0.06359278985917172,239.667724609375,nan,0.025074005126953125,nan,nan,nan,nan,nan,nan,nan
7,2457,2457,58.51,6.62,6788,0.0006194086292064401,0.4229971270191024,85.48344017094017,14.51655982905983,99.51255341880342,0.6061023101210594,85.43848395347595,85.06562465276474,0.4266902804374695,84.74000096321106,15.25999903678894,99.3,2.1295879036188126,84.94376237645241,86.68462634086609,0.7434392077291108,243.70468139648438,nan,0.0119476318359375,nan,nan,nan,nan,nan,nan,nan
8,2808,2808,64.83,6.32,7112,0.0002872641319428523,0.3601128444118038,87.47996794871794,12.520032051282058,99.61493945868946,0.4704499617218971,87.44288682937622,87.06653649650748,0.3640151917934418,87.1999979019165,12.800002098083496,99.64,1.6819711774587631,87.3180396804738,88.54423761367798,0.2799700468014379,245.17959594726562,nan,0.00411224365234375,nan,nan,nan,nan,nan,nan,nan
9,3159,3159,71.45,6.62,6783,7.383067107233993e-05,0.3128249328954947,89.12482193732194,10.87517806267806,99.71287393162393,0.6764138117432594,89.08576965332031,88.44673169983758,0.3501491844654083,87.6200020313263,12.379997968673706,99.62,2.130807191133499,87.79597813684079,89.58297967910767,1.504819905995646,245.4483642578125,nan,0.0008602142333984375,nan,nan,nan,nan,nan,nan,nan
10,3510,3510,78.32,6.87,6536,6.008232731335994e-10,0.2911804174086307,89.73023504273505,10.269764957264954,99.75516381766381,0.8612608537077904,89.69370126724243,88.95422763634271,0.34895285964012146,87.44000196456909,12.559998035430908,99.62,2.350759506225586,87.62400602856817,89.73245024681091,2.2902330781659543,245.45980834960938,nan,5.53131103515625e-05,nan,nan,nan,nan,nan,nan,nan
