epoch,global_step,grad_evals,time_s,epoch_s,img_per_s,lr,train_loss,train_acc,train_err,train_top5,train_ece,train_macro_f1,train_conf,eval_loss,eval_acc,eval_err,eval_top5,eval_ece,eval_macro_f1,eval_conf,gen_gap,theta_norm,grad_norm,update_norm,gamma,fw_gap,gap_rel,cos_ts,cos_prev,cos_adam,in_C
1,390,390,49.04,49.04,1018,nan,1.544691631121513,43.81810897435897,56.18189102564103,90.81530448717949,3.720221295952797,43.325644731521606,40.191583881775536,1.390391230583191,49.459999799728394,50.540000200271606,93.23,5.002313852310181,48.752888085224654,44.45768594741821,-5.641890825369423,104.74079895019531,0.3565611318178391,0.1312999725341797,2.5641025641025643e-05,993.3999433468549,0.9990455121566088,0.005088418022394229,0.01282465939631121,nan,1.0
2,780,780,96.65,47.6,1049,nan,1.4320876561678373,47.844551282051285,52.155448717948715,92.54807692307692,4.053713008761406,47.35666811466217,43.79087729331775,1.354966402053833,50.59000253677368,49.40999746322632,93.75,4.616829380393028,50.0466028535026,45.975831151008606,-2.745451254722397,104.0481185913086,0.40006400934211434,0.0018634796142578125,1.2820512820512822e-05,1099.9014340131712,0.9988659999309442,0.006082605737181662,0.016551139791880654,nan,1.0
3,1170,1170,144.32,47.65,1048,nan,1.4053650244688376,48.95633012820513,51.04366987179487,92.96875,4.048113524913788,48.464012145996094,44.9097702289239,1.3343654870986938,51.5999972820282,48.4000027179718,93.89,5.135958269238472,51.131771541889925,46.46403789520264,-2.643667153823067,103.64529418945312,0.4177873703033744,0.0010433197021484375,8.547008547008548e-06,1151.9629962627705,0.9988351239607884,0.006265822486880503,-0.015047211940968003,nan,1.0
4,1560,1560,192.21,47.87,1043,nan,1.3893017084170611,49.713541666666664,50.286458333333336,93.0088141025641,4.156356304883957,49.246031045913696,45.56171078712512,1.3196641206741333,51.80000066757202,48.19999933242798,93.94,4.542954638600349,51.262236467565245,47.32109010219574,-2.086459000905357,103.360595703125,0.4352994982019798,0.000759124755859375,6.410256410256411e-06,1195.210948455028,0.9988366227883559,0.006270973317982971,-0.008505848242251916,nan,1.0
5,1950,1950,239.84,47.62,1048,nan,1.3797678507291353,49.90985576923077,50.09014423076923,93.21314102564102,3.945831209421158,49.45383071899414,45.96402905690364,1.3105586767196655,52.30000019073486,47.69999980926514,94.01,4.502163827419281,51.69110983365338,47.7978378534317,-2.390144421504097,103.14022827148438,0.4465523349848681,0.00058746337890625,5.128205128205128e-06,1224.393006310096,0.9988509876605792,0.006203738330696497,0.0009808274651656984,nan,1.0
6,2340,2340,287.49,47.63,1048,nan,1.3692187345944917,50.202323717948715,49.797676282051285,93.34935897435898,3.8607802242040634,49.760255217552185,46.341526416631844,1.3024245500564575,52.490001916885376,47.509998083114624,94.16,4.307521879673004,51.91738079284877,48.182475566864014,-2.2876781989366606,102.96051788330078,0.454207331119973,0.00046443939208984375,4.273504273504274e-06,1244.5482717660757,0.9988629021705725,0.006145850968379845,0.01656277769526367,nan,1.0
7,2730,2730,335.47,47.96,1041,nan,1.36198850778433,50.622996794871796,49.377003205128204,93.50560897435898,3.9660632610321045,50.179386138916016,46.65695357017028,1.2955820560455322,52.799999713897705,47.200000286102295,94.28,4.412113502621651,52.27215837582595,48.39523434638977,-2.1770029190259095,102.80899810791016,0.45884683841333873,0.00038909912109375,3.663003663003663e-06,1259.244158935547,0.998831106760563,0.0063227848140371135,-0.00292294849842017,nan,1.0
8,3120,3120,383.63,48.14,1037,nan,1.3542227207086026,50.95352564102564,49.04647435897436,93.5516826923077,4.012624174356461,50.53694248199463,46.96361547097182,1.2904912233352661,52.93999910354614,47.06000089645386,94.29,4.556265473365784,52.388468177025516,48.49027693271637,-1.9864734625205003,102.67784881591797,0.4668624496838198,0.000335693359375,3.2051282051282054e-06,1279.660616361178,0.9988503521833665,0.0062236114258035075,0.002173392109147997,nan,1.0
9,3510,3510,431.32,47.62,1048,nan,1.351691549252241,51.30809294871795,48.69190705128205,93.4014423076923,4.13908027112484,50.88062286376953,47.16901258016244,1.2862625122070312,53.109997510910034,46.890002489089966,94.27,4.266350716352463,52.51521506134361,48.940059542655945,-1.8019045621920853,102.56214141845703,0.4745582560087212,0.0002956390380859375,2.8490028490028492e-06,1297.0476312099358,0.9988708732984005,0.006119296240256307,-0.024830492949468718,nan,1.0
10,3900,3900,479.03,47.67,1047,nan,1.347650146484375,51.20592948717949,48.79407051282051,93.61578525641026,3.925710916519165,50.81138014793396,47.2812246130063,1.2817801237106323,53.27000021934509,46.72999978065491,94.43,4.354620724916458,52.67538750473732,48.97601902484894,-2.0640707321656038,102.45882415771484,0.4751169337285887,0.00026798248291015625,2.564102564102564e-06,1302.8344451121795,0.9988715731180631,0.0061185433783291,-0.0075059411915671765,nan,1.0
