epoch,global_step,grad_evals,time_s,epoch_s,img_per_s,lr,train_loss,train_acc,train_err,train_top5,train_ece,train_macro_f1,train_conf,eval_loss,eval_acc,eval_err,eval_top5,eval_ece,eval_macro_f1,eval_conf,gen_gap,theta_norm,grad_norm,update_norm,gamma,fw_gap,gap_rel,cos_ts,cos_prev,cos_adam,in_C
1,390,390,49.01,49.01,1019,nan,1.8851999295063508,31.029647435897434,68.97035256410257,84.69350961538461,1.0688778944313526,30.04402220249176,30.417106833595497,1.5661758184432983,41.029998660087585,58.970001339912415,91.28,4.399753361940384,38.030344101760384,36.64332628250122,-10.000351224190151,52.72629165649414,0.08551964418776,9.215568542480469,0.0007692307692307692,125.19451805016934,0.9994575734321888,0.005803957301593255,0.013874422992432882,nan,1.0
2,780,780,96.66,47.63,1048,nan,1.4875626686291816,43.92227564102564,56.07772435897436,91.84495192307692,3.037486970424652,42.9356724023819,40.884797565447975,1.3521941900253296,50.88000297546387,49.11999702453613,94.02,5.603153631091118,49.684468768092835,45.282068848609924,-6.957727334438225,45.342445373535156,0.16562102601203535,0.023206710815429688,0.0003846153846153846,311.96095897968,0.9988021876567449,0.011268139360863454,0.018361267014019293,nan,1.0
3,1170,1170,144.31,47.62,1048,nan,1.3343120110340607,50.84935897435897,49.15064102564103,93.89823717948718,3.4801319241523743,50.29789209365845,47.36923268208137,1.245133638381958,54.72999811172485,45.27000188827515,95.12,3.8141921162605286,54.10462990392336,50.91581344604492,-3.8806391373658826,41.94381332397461,0.2491224219995767,0.008580207824707031,0.0002564102564102564,528.6530834491437,0.9986675586455908,0.011965347990797888,-0.030804942585724564,nan,1.0
4,1560,1560,192.22,47.88,1043,nan,1.2438540984422732,54.70753205128205,45.29246794871795,94.89182692307692,3.3077944070100784,54.28197979927063,51.40024195114771,1.198320746421814,55.27999997138977,44.72000002861023,95.63,1.6386613249778748,55.127615001600695,54.327285289764404,-0.5724679201077194,39.814453125,0.3302448145070785,0.007290840148925781,0.0001923076923076923,734.8336162860577,0.9986789041604751,0.011595947810493737,0.006018603955895106,nan,1.0
5,1950,1950,239.77,47.53,1050,nan,1.1767141586694962,57.27764423076923,42.72235576923077,95.42067307692308,2.9842957854270935,56.94088935852051,54.31618068462763,1.1170741319656372,59.32000279426575,40.67999720573425,96.21,2.7249498292803764,59.041814891500046,56.595051288604736,-2.0423585634965136,38.321353912353516,0.3948901689470134,0.006371498107910156,0.00015384615384615385,934.4337763859676,0.998674955429175,0.011446829004119013,-0.020272275765141363,nan,1.0
6,2340,2340,287.52,47.66,1047,nan,1.1232889600289173,59.53926282051282,40.46073717948718,95.84535256410257,3.251952677965164,59.21100378036499,56.287833834305786,1.0738712549209595,60.86000204086304,39.13999795913696,96.67,1.849873922765255,60.253999369253705,59.01012420654297,-1.3207392203502195,37.229225158691406,0.46220863734798884,0.0032930374145507812,0.0001282051282051282,1134.899620330028,0.9986231351510072,0.011822025255930022,0.01644846200643037,nan,1.0
7,2730,2730,335.26,47.72,1046,nan,1.0765089138960227,61.15785256410256,38.84214743589744,96.23197115384616,3.2160472124814987,60.885125398635864,58.11226600255721,1.031051516532898,62.800002098083496,37.199997901916504,96.69,1.9323796033859253,62.29945699816607,61.2038791179657,-1.642149533980934,36.384735107421875,0.5269244564788007,0.0019965171813964844,0.00010989010989010989,1330.7298557379306,0.9985980634505932,0.011779403656094513,-0.02676093859021315,nan,1.0
8,3120,3120,383.11,47.78,1045,nan,1.0316610145263183,62.85456730769231,37.14543269230769,96.5625,3.093109093606472,62.58760690689087,59.76144301585662,1.0392991304397583,62.300002574920654,37.699997425079346,96.78,1.6659919172525406,62.18440109187284,62.61705756187439,0.5545647327716523,35.73318099975586,0.5915027606743665,0.0013718605041503906,9.615384615384615e-05,1520.9283146784855,0.9985235472520192,0.012339637402689386,-0.029525122287779444,nan,1.0
9,3510,3510,430.76,47.59,1049,nan,1.0051387812846746,63.84615384615385,36.15384615384615,96.81089743589743,2.8765399008989334,63.584595918655396,60.991728214117195,0.9604226350784302,65.59000015258789,34.40999984741211,97.05,2.4197766557335854,65.08515124242588,63.26722502708435,-1.743846306434044,35.15526580810547,0.6550385394931862,0.0012421607971191406,8.547008547008547e-05,1697.535735927484,0.9985914601729466,0.011718713072240617,-0.046120953597435635,nan,1.0
10,3900,3900,478.44,47.55,1050,nan,0.9746115994759095,65.21834935897436,34.781650641025635,97.03525641025641,3.1588859856128693,65.01070857048035,62.06615672661708,0.9193734526634216,67.47999787330627,32.520002126693726,97.5,2.891397662460804,67.07104707143769,64.58860635757446,-2.2616485143319096,34.68596267700195,0.7148101774531256,0.0016350746154785156,7.692307692307693e-05,1863.5901476737781,0.9985392248019194,0.012002139150982968,-0.02094137614085895,nan,1.0
