epoch,global_step,grad_evals,time_s,epoch_s,img_per_s,lr,train_loss,train_acc,train_err,train_top5,train_ece,train_macro_f1,train_conf,eval_loss,eval_acc,eval_err,eval_top5,eval_ece,eval_macro_f1,eval_conf,gen_gap,theta_norm,grad_norm,update_norm,gamma,fw_gap,gap_rel,cos_ts,cos_prev,cos_adam,in_C
1,351,351,21.15,21.15,2124,0.00975666359041341,1.8435345674172425,31.298967236467238,68.70103276353277,83.3377849002849,4.255355149507523,30.577290058135986,27.129185951163628,1.5822396278381348,41.13999903202057,58.86000096797943,90.78,6.12078458070755,39.95522969175141,35.14752686023712,-9.84103179555333,111.77117156982422,nan,2.288818359375e-05,nan,nan,nan,nan,nan,nan,nan
2,702,702,41.13,19.98,2249,0.009047713809717391,1.5504512786865234,42.34553062678063,57.65446937321937,90.64503205128206,3.4439198672771454,41.75010621547699,38.93132638557684,1.452534556388855,46.59999907016754,53.40000092983246,92.92,2.1015549078583717,46.14510362216602,45.16864717006683,-4.254468443386912,111.77783203125,nan,2.193450927734375e-05,nan,nan,nan,nan,nan,nan,nan
3,1053,1053,62.34,21.22,2118,0.007942545599245805,1.4274747188274677,47.398059116809115,52.601940883190885,92.65268874643874,2.631011977791786,46.93726599216461,44.85170784329417,1.3371835947036743,51.03999972343445,48.96000027656555,93.76,4.6848054975271225,51.108335946118565,46.355193853378296,-3.641940606625333,111.78333282470703,nan,1.621246337890625e-05,nan,nan,nan,nan,nan,nan,nan
4,1404,1404,76.18,13.83,3248,0.006549340523599308,1.3369336848245388,51.41114672364672,48.58885327635328,93.64983974358974,2.905714511871338,50.989627838134766,48.53101350643016,1.248641848564148,54.47999835014343,45.52000164985657,95.0,4.350820556282997,54.568305761971494,50.27730464935303,-3.068851626496709,111.78813934326172,nan,1.71661376953125e-05,nan,nan,nan,nan,nan,nan,nan
5,1755,1755,86.33,10.16,4424,0.005004475202612731,1.2557472601915016,54.863336894586894,45.136663105413106,94.51121794871794,3.124874457716942,54.54027056694031,51.766166456064944,1.1652175188064575,58.03999900817871,41.96000099182129,95.64,4.466906934976578,58.036174265569194,53.65505814552307,-3.176662113591817,111.79186248779297,nan,9.5367431640625e-06,nan,nan,nan,nan,nan,nan,nan
6,2106,2106,98.43,12.09,3715,0.0034591718176138465,1.191771687605442,57.24937678062678,42.75062321937322,94.91408475783476,3.0420612543821335,56.96865916252136,54.21759950639176,1.10660719871521,59.82000231742859,40.17999768257141,96.12,1.6557637602090836,59.269046460744114,58.558058738708496,-2.5706255368018063,111.79449462890625,nan,1.049041748046875e-05,nan,nan,nan,nan,nan,nan,nan
7,2457,2457,110.89,12.47,3604,0.0020646954306881337,1.147955740958537,58.59152421652421,41.40847578347579,95.53285256410257,2.661961317062378,58.334046602249146,55.92955899374437,1.0646204948425293,61.820000410079956,38.179999589920044,96.7,3.529675304889679,61.77573622578662,58.35232734680176,-3.2284761935557427,111.79601287841797,nan,8.58306884765625e-06,nan,nan,nan,nan,nan,nan,nan
8,2808,2808,123.4,12.5,3593,0.0009575471064761742,1.1181872269706508,60.1696047008547,39.8303952991453,95.8110754985755,3.2365985214710236,59.90974307060242,56.9329888732345,1.0464222431182861,62.3199999332428,37.6800000667572,96.72,3.3923957496881485,62.3936748026582,58.93040895462036,-2.1503952323880995,111.7967758178711,nan,3.814697265625e-06,nan,nan,nan,nan,nan,nan,nan
9,3159,3159,135.83,12.44,3612,0.00024610223690779974,1.1029865595689865,60.445601851851855,39.554398148148145,95.9045584045584,2.8517883270978928,60.243695974349976,57.594382745927554,1.0337101221084595,62.860000133514404,37.139999866485596,96.9,3.5723287612199783,62.82139736270948,59.3613862991333,-2.4143982816625496,111.79702758789062,nan,0.0,nan,nan,nan,nan,nan,nan,nan
10,3510,3510,148.29,12.45,3608,2.0027442437786648e-09,1.093821724086066,60.75943732193732,39.24056267806268,96.00471866096866,3.017781674861908,60.50240397453308,57.74166244387287,1.0307868719100952,62.81999945640564,37.18000054359436,96.84,3.230128437280655,62.7500087857016,59.589868783950806,-2.06056213446832,111.79705810546875,nan,1.9073486328125e-06,nan,nan,nan,nan,nan,nan,nan
