epoch,global_step,grad_evals,time_s,epoch_s,img_per_s,lr,train_loss,train_acc,train_err,train_top5,train_ece,train_macro_f1,train_conf,eval_loss,eval_acc,eval_err,eval_top5,eval_ece,eval_macro_f1,eval_conf,gen_gap,theta_norm,grad_norm,update_norm,gamma,fw_gap,gap_rel,cos_ts,cos_prev,cos_adam,in_C
1,390,390,49.39,49.39,1011,nan,1.3585295313443893,50.749198717948715,49.250801282051285,92.6181891025641,0.9830824099481106,50.468868017196655,49.892944208322426,1.2119237184524536,56.16000294685364,43.83999705314636,96.11,4.913558065891266,56.793234537103466,60.523658990859985,-5.410804228904922,77.59178924560547,0.3218419703527972,0.1828298568725586,0.0005060676660611969,756.1592478434245,0.9993566100413983,0.004380120907981446,-0.01580743936403278,nan,1.0
2,780,780,96.66,47.22,1057,nan,0.9292913229037554,67.01923076923077,32.980769230769226,97.23557692307692,2.1956827491521835,66.93058013916016,64.82479800016452,0.8367926478385925,71.11999988555908,28.880000114440918,97.82,2.6170196011662483,71.10392105584584,68.50298047065735,-4.100769116328308,67.0950927734375,0.49636904395711356,0.027088165283203125,0.0003578190754231974,1200.8307077261118,0.9987909842760135,0.008520260134440545,-0.007988030750345296,nan,1.0
3,1170,1170,143.91,47.19,1058,nan,0.7782523816976792,72.80649038461539,27.193509615384613,98.22315705128206,2.3768294602632523,72.75902032852173,70.43223358117618,0.7313327789306641,74.59999918937683,25.40000081062317,98.54,1.429125852882862,74.69659351317215,74.44269061088562,-1.7935088047614443,60.3427734375,0.6027768492390558,0.01654529571533203,0.00029214620592431364,1516.752346880008,0.9986544997264177,0.009615781283930532,-0.0020073107509638514,nan,1.0
4,1560,1560,191.33,47.35,1054,nan,0.679435882354394,76.47636217948718,23.523637820512818,98.65584935897436,2.2720012813806534,76.43558979034424,74.20746465524037,0.7144674062728882,76.03999972343445,23.96000027656555,97.9,2.230796031653881,75.31731777948694,77.62817740440369,0.43636245605273416,55.36205291748047,0.7034959379387898,0.013689994812011719,0.0002529987575243132,1800.5645316882012,0.9986486329482152,0.00965425701540918,0.005294343674356353,nan,1.0
5,1950,1950,238.54,47.17,1058,nan,0.6108616279485898,78.95432692307692,21.04567307692308,98.93429487179488,2.2982578724622726,78.92422676086426,76.66478575804295,0.6105906367301941,79.14000153541565,20.85999846458435,98.84,1.1483639478683472,78.9211482388257,78.38889956474304,-0.18567461233872962,51.51863479614258,0.7772105044999823,0.011294841766357422,0.0002262839185828832,2021.8347155448719,0.9985773948522715,0.01008057754179385,-0.01741359755857335,nan,1.0
6,2340,2340,285.87,47.27,1056,nan,0.5575273320460931,81.11778846153847,18.882211538461533,99.09054487179488,2.3976024240255356,81.08389973640442,78.72020189578717,0.532295286655426,81.37999773025513,18.620002269744873,99.22,0.9525632485747337,81.46032899644324,81.00695610046387,-0.26220926871665995,48.39332962036133,0.8384172105079539,0.00840902328491211,0.0002065642448683767,2217.701351850461,0.9985961458621881,0.009898832295513577,0.002508545515531259,nan,1.0
7,2730,2730,333.2,47.28,1056,nan,0.5111717778138626,82.71634615384616,17.28365384615384,99.21073717948718,2.315831556916237,82.6875627040863,80.40041828766847,0.5827402472496033,79.93000149726868,20.069998502731323,98.93,2.6171475648880005,79.69719391007942,82.4475884437561,2.7863446565774836,45.83586120605469,0.9094992856725147,0.006367206573486328,0.00019123838181810406,2426.85586720002,0.9985305165633177,0.01031332486559477,-0.0022538292222207324,nan,1.0
8,3120,3120,381.01,47.77,1045,nan,0.477583706837434,83.81009615384616,16.18990384615384,99.30488782051282,2.239697240293026,83.78564119338989,81.5749777127535,0.4974879324436188,82.85999894142151,17.14000105857849,99.31,1.0878197848796844,83.0190640474337,82.98254013061523,0.9500972124246516,43.68708801269531,0.9748037075429334,0.004618644714355469,0.00017888473730234378,2625.8393301156852,0.9985197776403183,0.010277480596330454,-0.005870815093379459,nan,1.0
9,3510,3510,429.08,48.04,1039,nan,0.4470038388784115,84.95192307692308,15.04807692307692,99.4110576923077,2.291112206876278,84.9334716796875,82.66074296755669,0.5131990909576416,82.55000114440918,17.44999885559082,99.33,1.1574641801416874,82.40579136035808,83.24447274208069,2.4019219325139005,41.85117721557617,1.0384394075960304,0.005976676940917969,0.00016865216128163088,2817.7142049153645,0.9985179705497546,0.010218327948359057,-0.016373479638214904,nan,1.0
10,3900,3900,476.55,47.41,1053,nan,0.41899645179510114,85.92948717948718,14.070512820512818,99.46915064102564,2.12441049516201,85.91379523277283,83.80518352374052,0.47637099027633667,83.61999988555908,16.380000114440918,99.36,1.2276666238904,83.68286668256944,84.75995063781738,2.3094872939281004,40.26329040527344,1.0994012243573958,0.004840373992919922,0.00015999580285509508,3008.1511537209535,0.9985202096975767,0.010135264224055602,-0.009014241973050592,nan,1.0
