epoch,global_step,grad_evals,time_s,epoch_s,img_per_s,lr,train_loss,train_acc,train_err,train_top5,train_ece,train_macro_f1,train_conf,eval_loss,eval_acc,eval_err,eval_top5,eval_ece,eval_macro_f1,eval_conf,gen_gap,theta_norm,grad_norm,update_norm,gamma,fw_gap,gap_rel,cos_ts,cos_prev,cos_adam,in_C
1,351,351,9.96,9.96,4512,0.029269990771240227,1.4836210693389262,46.63461538461539,53.36538461538461,90.87651353276354,5.222748965024948,46.34810984134674,51.85736292957241,1.1214654445648193,61.59999966621399,38.40000033378601,95.3,3.359566628932953,60.843706169033936,64.81333374977112,-14.965384281598602,106.67203521728516,nan,0.013345718383789062,nan,nan,nan,nan,nan,nan,nan
2,702,702,17.84,7.89,5697,0.027143141429152175,0.9390345625048689,66.80689102564102,33.19310897435898,97.0508368945869,1.9292615354061127,66.71342253684998,68.69166591907837,0.8725936412811279,69.59999799728394,30.400002002716064,97.66,5.124147981405258,70.37856986425663,74.71753358840942,-2.7931069716429135,101.9875259399414,nan,0.013324737548828125,nan,nan,nan,nan,nan,nan,nan
3,1053,1053,25.59,7.75,5800,0.02382763679773741,0.7198152616832331,74.68616452991454,25.313835470085465,98.40188746438747,1.1144964024424553,74.62251782417297,75.77815821707418,0.678443193435669,76.08000040054321,23.919999599456787,98.52,2.665361203253269,75.94549761500595,78.30629348754883,-1.3938358706286778,97.92799377441406,nan,0.011537551879882812,nan,nan,nan,nan,nan,nan,nan
4,1404,1404,33.17,7.57,5932,0.01964802157079792,0.6034617064005968,78.91292735042735,21.087072649572647,98.90491452991454,0.7611090317368507,78.863126039505,79.47272804387954,0.5686923265457153,80.68000078201294,19.31999921798706,98.82,1.942533254623413,81.13422242908344,82.38335251808167,-1.7670734315855867,94.574951171875,nan,0.009579658508300781,nan,nan,nan,nan,nan,nan,nan
5,1755,1755,40.85,7.68,5848,0.01501342560783819,0.5159721859330125,82.09134615384616,17.90865384615384,99.19426638176638,0.4052022472023964,82.05410838127136,82.20441205549105,0.5338735580444336,82.03999996185303,17.960000038146973,98.94,2.385716140270233,82.22939506352253,83.91230702400208,0.05134619199313306,91.97309875488281,nan,0.0073947906494140625,nan,nan,nan,nan,nan,nan,nan
6,2106,2106,48.6,7.75,5796,0.010377515452841539,0.44385382100048226,84.52635327635328,15.473646723646723,99.43242521367522,0.25971659924834967,84.48740243911743,84.41821348633182,0.4439786672592163,84.50000286102295,15.49999713897705,99.44,2.061605453491211,84.72851123105943,86.39299869537354,0.026350415330327337,90.10017395019531,nan,0.00537872314453125,nan,nan,nan,nan,nan,nan,nan
7,2457,2457,56.35,7.75,5800,0.006194086292064401,0.3778388191152502,86.84561965811966,13.15438034188034,99.56819800569801,0.7249625399708748,86.82056665420532,86.23724112823139,0.3943726420402527,86.23999953269958,13.760000467300415,99.42,1.9227460026741028,86.47320294073675,87.90956139564514,0.6056201254200744,88.88761901855469,nan,0.0034637451171875,nan,nan,nan,nan,nan,nan,nan
8,2808,2808,64.03,7.68,5852,0.0028726413194285227,0.32499541911134694,88.72863247863248,11.271367521367523,99.61716524216524,1.0266585275530815,88.6966347694397,87.71870669476327,0.36468786001205444,87.30000257492065,12.699997425079346,99.42,2.141975797712803,87.47895316264722,89.19112086296082,1.4286299037118226,88.22972106933594,nan,0.0018825531005859375,nan,nan,nan,nan,nan,nan,nan
9,3159,3159,71.71,7.68,5847,0.0007383067107233993,0.28672221128926995,90.14423076923077,9.855769230769226,99.75961538461539,1.3833795674145222,90.10950326919556,88.75868162538251,0.34446588158607483,88.0400002002716,11.959999799728394,99.54,1.8836680799722672,88.21001940405597,89.76033329963684,2.104230568959167,87.97695922851562,nan,0.00072479248046875,nan,nan,nan,nan,nan,nan,nan
10,3510,3510,79.41,7.7,5832,6.0082327313359935e-09,0.2687809189245572,90.66728988603988,9.332710113960118,99.8130341880342,1.4876941218972206,90.64285159111023,89.18547888427038,0.34093502163887024,88.08000087738037,11.919999122619629,99.48,1.9267616793513298,88.24167388054074,89.8261308670044,2.5872890086595106,87.93997955322266,nan,0.0001125335693359375,nan,nan,nan,nan,nan,nan,nan
